기준월,지점ID,지점명,담당자ID,담당자명,병원ID,병원명,품목ID,품목명,처방수량,처방금액
2025-11,B002,경기서부지점,R0008,강주온,H00089,경기가정의학과,P003,네오프라졸,3,1135824
2025-11,B002,경기서부지점,R0008,강주온,H00089,경기가정의학과,P004,카디오엑스,7,1562636
2025-11,B002,경기서부지점,R0008,강주온,H00133,분당병원,P001,아세트론정,3,610020
2025-11,B002,경기서부지점,R0008,강주온,H00133,분당병원,P002,리바코프캡슐,8,1958183
2025-11,B002,경기서부지점,R0008,강주온,H00133,분당병원,P003,네오프라졸,1,169542
2025-11,B002,경기서부지점,R0008,강주온,H00107,가온의료원9,P002,리바코프캡슐,2,715186
2025-11,B002,경기서부지점,R0008,강주온,H00107,가온의료원9,P003,네오프라졸,5,2006769
2025-11,B002,경기서부지점,R0008,강주온,H00107,가온의료원9,P005,글루코밸런스,9,2080497
2025-11,B002,경기서부지점,R0008,강주온,H00091,부산내과,P001,아세트론정,2,406022
2025-11,B002,경기서부지점,R0008,강주온,H00091,부산내과,P003,네오프라졸,20,4747464
2025-11,B002,경기서부지점,R0008,강주온,H00112,새봄의원,P002,리바코프캡슐,7,1843409
2025-11,B002,경기서부지점,R0008,강주온,H00112,새봄의원,P003,네오프라졸,5,660028
2025-11,B002,경기서부지점,R0008,강주온,H00112,새봄의원,P004,카디오엑스,8,1875916
2025-11,B002,경기서부지점,R0008,강주온,H00112,새봄의원,P005,글루코밸런스,5,1692705
2025-11,B002,경기서부지점,R0008,강주온,H00049,서울의원,P003,네오프라졸,8,2391470
2025-11,B002,경기서부지점,R0008,강주온,H00049,서울의원,P004,카디오엑스,11,1195542
2025-11,B002,경기서부지점,R0008,강주온,H00049,서울의원,P005,글루코밸런스,2,399200
2025-11,B002,경기서부지점,R0008,강주온,H00028,연세정형외과,P001,아세트론정,13,2865734
2025-11,B002,경기서부지점,R0008,강주온,H00028,연세정형외과,P002,리바코프캡슐,8,1980201
2025-11,B002,경기서부지점,R0008,강주온,H00028,연세정형외과,P003,네오프라졸,12,3729666
2025-11,B002,경기서부지점,R0008,강주온,H00028,연세정형외과,P004,카디오엑스,5,1407060
2025-11,B002,경기서부지점,R0008,강주온,H00033,미래한의원2,P002,리바코프캡슐,5,753003
2025-11,B002,경기서부지점,R0008,강주온,H00033,미래한의원2,P003,네오프라졸,12,3373377
2025-11,B002,경기서부지점,R0008,강주온,H00033,미래한의원2,P004,카디오엑스,2,635995
2025-11,B002,경기서부지점,R0008,강주온,H00150,경기가정의학과,P002,리바코프캡슐,0,274843
2025-11,B002,경기서부지점,R0008,강주온,H00150,경기가정의학과,P003,네오프라졸,9,1691685
2025-11,B002,경기서부지점,R0008,강주온,H00018,서울한의원,P001,아세트론정,4,1502094
2025-11,B002,경기서부지점,R0008,강주온,H00018,서울한의원,P002,리바코프캡슐,6,1521289
2025-11,B002,경기서부지점,R0008,강주온,H00018,서울한의원,P004,카디오엑스,4,2238567
2025-11,B002,경기서부지점,R0008,강주온,H00018,서울한의원,P005,글루코밸런스,4,912890
2025-11,B002,경기서부지점,R0008,강주온,H00160,강남가정의학과,P003,네오프라졸,12,2874243
2025-11,B002,경기서부지점,R0008,강주온,H00160,강남가정의학과,P005,글루코밸런스,10,1646774
2025-11,B002,경기서부지점,R0008,강주온,H00178,고려피부과,P001,아세트론정,10,2427594
2025-11,B002,경기서부지점,R0008,강주온,H00178,고려피부과,P002,리바코프캡슐,10,2537392
2025-11,B002,경기서부지점,R0008,강주온,H00178,고려피부과,P003,네오프라졸,3,867396
2025-11,B002,경기서부지점,R0008,강주온,H00178,고려피부과,P004,카디오엑스,3,879162
2025-11,B002,경기서부지점,R0008,강주온,H00178,고려피부과,P005,글루코밸런스,7,1296415
2025-11,B002,경기서부지점,R0008,강주온,H00062,미래의료원,P002,리바코프캡슐,8,1847098
2025-11,B002,경기서부지점,R0008,강주온,H00062,미래의료원,P005,글루코밸런스,12,2440696
2025-11,B002,경기서부지점,R0008,강주온,H00106,서울의원,P001,아세트론정,7,1659255
2025-11,B002,경기서부지점,R0008,강주온,H00106,서울의원,P002,리바코프캡슐,11,3180482
2025-11,B002,경기서부지점,R0008,강주온,H00106,서울의원,P003,네오프라졸,15,4669457
2025-11,B002,경기서부지점,R0008,강주온,H00106,서울의원,P004,카디오엑스,3,1707463
2025-11,B002,경기서부지점,R0008,강주온,H00106,서울의원,P005,글루코밸런스,2,728743
2025-11,B002,경기서부지점,R0008,강주온,H00010,새봄피부과,P001,아세트론정,8,1179894
2025-11,B002,경기서부지점,R0008,강주온,H00010,새봄피부과,P002,리바코프캡슐,11,2547454
2025-11,B002,경기서부지점,R0008,강주온,H00010,새봄피부과,P003,네오프라졸,2,567732
2025-11,B002,경기서부지점,R0008,강주온,H00010,새봄피부과,P004,카디오엑스,3,1654092
2025-11,B002,경기서부지점,R0008,강주온,H00032,청담가정의학과,P003,네오프라졸,4,1035010
2025-11,B002,경기서부지점,R0008,강주온,H00032,청담가정의학과,P004,카디오엑스,7,1375845
2025-11,B002,경기서부지점,R0008,강주온,H00032,청담가정의학과,P005,글루코밸런스,26,3783787
2025-11,B002,경기서부지점,R0008,강주온,H00090,온누리의원,P001,아세트론정,6,1003495
2025-11,B002,경기서부지점,R0008,강주온,H00090,온누리의원,P003,네오프라졸,4,782003
2025-11,B002,경기서부지점,R0008,강주온,H00090,온누리의원,P004,카디오엑스,3,667824
2025-11,B002,경기서부지점,R0008,강주온,H00090,온누리의원,P005,글루코밸런스,3,717880
2025-11,B002,경기서부지점,R0008,강주온,H00050,온누리한의원,P001,아세트론정,7,2249676
2025-11,B002,경기서부지점,R0008,강주온,H00050,온누리한의원,P003,네오프라졸,4,1961772
2025-11,B003,부산지점,R0009,송준규,H00092,삼성의원,P001,아세트론정,0,662592
2025-11,B003,부산지점,R0009,송준규,H00092,삼성의원,P004,카디오엑스,0,818688
2025-11,B003,부산지점,R0009,송준규,H00092,삼성의원,P005,글루코밸런스,4,858258
2025-11,B003,부산지점,R0009,송준규,H00067,경기가정의학과2,P001,아세트론정,10,1579104
2025-11,B003,부산지점,R0009,송준규,H00067,경기가정의학과2,P002,리바코프캡슐,11,2861450
2025-11,B003,부산지점,R0009,송준규,H00067,경기가정의학과2,P003,네오프라졸,15,6005726
2025-11,B003,부산지점,R0009,송준규,H00067,경기가정의학과2,P004,카디오엑스,9,2684419
2025-11,B003,부산지점,R0009,송준규,H00067,경기가정의학과2,P005,글루코밸런스,3,709596
2025-11,B003,부산지점,R0009,송준규,H00136,서울약국,P001,아세트론정,20,5192194
2025-11,B003,부산지점,R0009,송준규,H00136,서울약국,P002,리바코프캡슐,6,1382376
2025-11,B003,부산지점,R0009,송준규,H00136,서울약국,P005,글루코밸런스,4,1197486
2025-11,B003,부산지점,R0009,송준규,H00095,강남의료원,P001,아세트론정,9,1391763
2025-11,B003,부산지점,R0009,송준규,H00095,강남의료원,P002,리바코프캡슐,2,452060
2025-11,B003,부산지점,R0009,송준규,H00095,강남의료원,P003,네오프라졸,4,1221307
2025-11,B003,부산지점,R0009,송준규,H00095,강남의료원,P004,카디오엑스,0,228911
2025-11,B003,부산지점,R0009,송준규,H00095,강남의료원,P005,글루코밸런스,1,590777
2025-11,B003,부산지점,R0009,송준규,H00019,송도의료원8,P001,아세트론정,17,3404772
2025-11,B003,부산지점,R0009,송준규,H00019,송도의료원8,P002,리바코프캡슐,4,920742
2025-11,B003,부산지점,R0009,송준규,H00019,송도의료원8,P005,글루코밸런스,4,1470349
2025-11,B003,부산지점,R0009,송준규,H00106,서울의원,P001,아세트론정,17,3820050
2025-11,B003,부산지점,R0009,송준규,H00106,서울의원,P002,리바코프캡슐,16,3063648
2025-11,B003,부산지점,R0009,송준규,H00106,서울의원,P004,카디오엑스,3,1538837
2025-11,B003,부산지점,R0009,송준규,H00059,서울정형외과,P001,아세트론정,2,520470
2025-11,B003,부산지점,R0009,송준규,H00059,서울정형외과,P002,리바코프캡슐,4,362189
2025-11,B003,부산지점,R0009,송준규,H00059,서울정형외과,P003,네오프라졸,3,1552301
2025-11,B003,부산지점,R0009,송준규,H00059,서울정형외과,P004,카디오엑스,2,353435
2025-11,B003,부산지점,R0009,송준규,H00059,서울정형외과,P005,글루코밸런스,12,2641034
2025-11,B003,부산지점,R0009,송준규,H00005,새봄내과,P002,리바코프캡슐,6,1704327
2025-11,B003,부산지점,R0009,송준규,H00005,새봄내과,P003,네오프라졸,7,1367794
2025-11,B003,부산지점,R0009,송준규,H00068,연세내과,P001,아세트론정,12,3008112
2025-11,B003,부산지점,R0009,송준규,H00068,연세내과,P002,리바코프캡슐,14,2355331
2025-11,B003,부산지점,R0009,송준규,H00068,연세내과,P003,네오프라졸,2,304428
2025-11,B003,부산지점,R0009,송준규,H00068,연세내과,P004,카디오엑스,5,1081747
2025-11,B003,부산지점,R0009,송준규,H00068,연세내과,P005,글루코밸런스,4,617851
2025-11,B003,부산지점,R0009,송준규,H00173,새봄내과,P002,리바코프캡슐,4,1135616
2025-11,B003,부산지점,R0009,송준규,H00173,새봄내과,P003,네오프라졸,0,238791
2025-11,B003,부산지점,R0009,송준규,H00173,새봄내과,P005,글루코밸런스,0,24827
2025-11,B003,부산지점,R0009,송준규,H00109,성모병원,P001,아세트론정,13,2649517
2025-11,B003,부산지점,R0009,송준규,H00109,성모병원,P002,리바코프캡슐,8,1981330
2025-11,B003,부산지점,R0009,송준규,H00109,성모병원,P003,네오프라졸,4,926635
2025-11,B003,부산지점,R0009,송준규,H00109,성모병원,P004,카디오엑스,27,5351039
2025-11,B003,부산지점,R0009,송준규,H00109,성모병원,P005,글루코밸런스,9,1447160
2025-11,B003,부산지점,R0009,송준규,H00161,부산의료원,P001,아세트론정,13,3837669
2025-11,B003,부산지점,R0009,송준규,H00161,부산의료원,P002,리바코프캡슐,11,2487350
2025-11,B003,부산지점,R0009,송준규,H00161,부산의료원,P003,네오프라졸,5,869989
2025-11,B003,부산지점,R0009,송준규,H00175,분당피부과,P001,아세트론정,14,3502644
2025-11,B003,부산지점,R0009,송준규,H00175,분당피부과,P002,리바코프캡슐,3,1212498
2025-11,B003,부산지점,R0009,송준규,H00175,분당피부과,P004,카디오엑스,6,1313420
2025-11,B003,부산지점,R0009,송준규,H00175,분당피부과,P005,글루코밸런스,11,2718305
2025-11,B003,부산지점,R0009,송준규,H00098,송도한의원,P001,아세트론정,5,1374029
2025-11,B003,부산지점,R0009,송준규,H00098,송도한의원,P002,리바코프캡슐,14,2041291
2025-11,B003,부산지점,R0009,송준규,H00098,송도한의원,P003,네오프라졸,2,295436
2025-11,B003,부산지점,R0009,송준규,H00098,송도한의원,P004,카디오엑스,0,550716
2025-11,B003,부산지점,R0009,송준규,H00098,송도한의원,P005,글루코밸런스,2,374361
2025-11,B003,부산지점,R0009,송준규,H00058,삼성피부과,P002,리바코프캡슐,5,725028
2025-11,B003,부산지점,R0009,송준규,H00058,삼성피부과,P003,네오프라졸,3,657723
2025-11,B003,부산지점,R0009,송준규,H00126,경기한의원,P001,아세트론정,9,1587273
2025-11,B003,부산지점,R0009,송준규,H00126,경기한의원,P003,네오프라졸,5,748880
2025-11,B003,부산지점,R0009,송준규,H00126,경기한의원,P004,카디오엑스,1,472043
2025-11,B003,부산지점,R0009,송준규,H00126,경기한의원,P005,글루코밸런스,14,2379929
2025-11,B003,부산지점,R0009,송준규,H00104,삼성내과,P001,아세트론정,32,6134698
2025-11,B003,부산지점,R0009,송준규,H00104,삼성내과,P003,네오프라졸,8,1577286
2025-11,B003,부산지점,R0009,송준규,H00104,삼성내과,P004,카디오엑스,5,1392283
2025-11,B003,부산지점,R0009,송준규,H00104,삼성내과,P005,글루코밸런스,3,460975
2025-11,B003,부산지점,R0009,송준규,H00015,새봄가정의학과7,P002,리바코프캡슐,15,3912781
2025-11,B003,부산지점,R0009,송준규,H00015,새봄가정의학과7,P003,네오프라졸,20,5653823
2025-11,B003,부산지점,R0009,송준규,H00015,새봄가정의학과7,P005,글루코밸런스,9,2303930
2025-11,B003,부산지점,R0009,송준규,H00022,우리정형외과,P001,아세트론정,15,3037018
2025-11,B003,부산지점,R0009,송준규,H00022,우리정형외과,P002,리바코프캡슐,4,891404
2025-11,B003,부산지점,R0009,송준규,H00022,우리정형외과,P003,네오프라졸,1,565723
2025-11,B003,부산지점,R0009,송준규,H00131,성모가정의학과,P002,리바코프캡슐,3,463976
2025-11,B003,부산지점,R0009,송준규,H00131,성모가정의학과,P003,네오프라졸,1,682767
2025-11,B003,부산지점,R0009,송준규,H00111,온누리의료원,P001,아세트론정,5,1372724
2025-11,B003,부산지점,R0009,송준규,H00111,온누리의료원,P002,리바코프캡슐,4,667646
2025-11,B003,부산지점,R0009,송준규,H00111,온누리의료원,P004,카디오엑스,13,3012136
2025-11,B003,부산지점,R0009,송준규,H00111,온누리의료원,P005,글루코밸런스,3,599685
2025-11,B003,부산지점,R0009,송준규,H00004,분당병원,P001,아세트론정,9,3935832
2025-11,B003,부산지점,R0009,송준규,H00004,분당병원,P002,리바코프캡슐,1,641709
2025-11,B003,부산지점,R0009,송준규,H00004,분당병원,P003,네오프라졸,9,1833730
2025-11,B003,부산지점,R0009,송준규,H00004,분당병원,P004,카디오엑스,6,1661624
2025-11,B003,부산지점,R0009,송준규,H00004,분당병원,P005,글루코밸런스,10,3089254
2025-11,B003,부산지점,R0009,송준규,H00085,청담내과,P001,아세트론정,9,1764217
2025-11,B003,부산지점,R0009,송준규,H00085,청담내과,P004,카디오엑스,1,608676
2025-11,B003,부산지점,R0009,송준규,H00085,청담내과,P005,글루코밸런스,1,273883
2025-11,B003,부산지점,R0009,송준규,H00158,고려의원,P004,카디오엑스,2,835680
2025-11,B003,부산지점,R0009,송준규,H00158,고려의원,P005,글루코밸런스,3,1301093
2025-11,B003,부산지점,R0009,송준규,H00115,부산피부과,P001,아세트론정,5,1678301
2025-11,B003,부산지점,R0009,송준규,H00115,부산피부과,P002,리바코프캡슐,2,1921754
2025-11,B003,부산지점,R0009,송준규,H00115,부산피부과,P004,카디오엑스,16,4329129
2025-11,B003,부산지점,R0009,송준규,H00174,서울가정의학과,P001,아세트론정,4,737883
2025-11,B003,부산지점,R0009,송준규,H00174,서울가정의학과,P003,네오프라졸,7,2709978
2025-11,B003,부산지점,R0009,송준규,H00174,서울가정의학과,P004,카디오엑스,0,74347
2025-11,B003,부산지점,R0009,송준규,H00164,드림한의원,P001,아세트론정,15,4008841
2025-11,B003,부산지점,R0009,송준규,H00164,드림한의원,P002,리바코프캡슐,11,2411900
2025-11,B003,부산지점,R0009,송준규,H00164,드림한의원,P004,카디오엑스,3,1507786
2025-11,B003,부산지점,R0009,송준규,H00164,드림한의원,P005,글루코밸런스,2,257591
2025-11,B003,부산지점,R0009,송준규,H00102,강남의료원4,P003,네오프라졸,2,396694
2025-11,B003,부산지점,R0009,송준규,H00102,강남의료원4,P004,카디오엑스,2,400403
2025-11,B003,부산지점,R0009,송준규,H00102,강남의료원4,P005,글루코밸런스,2,300460
2025-11,B003,부산지점,R0009,송준규,H00177,온누리약국,P001,아세트론정,18,3421172
2025-11,B003,부산지점,R0009,송준규,H00177,온누리약국,P004,카디오엑스,17,4803596
2025-11,B003,부산지점,R0009,송준규,H00039,드림약국4,P002,리바코프캡슐,2,772964
2025-11,B003,부산지점,R0009,송준규,H00039,드림약국4,P004,카디오엑스,3,1119528
